ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaultpaymentnextmonth
9416,337727.4246,2,,2,27,1,2,0,0,2,,,188501,190938,,184823.6494,203830,,,-3687.996746,-1744.998494,8001,8001,0
9417,153226.7754,2,2,,,0,0,0,,0,0,109399,,36850,37739,41001.92132,39142,3900,1700,767.1248475,-193.1319888,1400,1500,0
9418,,2,3,1,25,1,-1,,0,-1,0,,,,9580,13414.94645,,48000,3009,-1204.80025,,2000,,0
9419,3611301,,-1,-2,-32,12,1,0,-1,1,4,10566,11293,12000,3458,-2776628.72,56735,1200,1200,-117.5648054,-666711.3769,,,1
9420,3611301,-2,,,-29,-3,-10,-1,0,-10,0,172094,156589,145398,136115,-6505477.436,,0,,-1499.390803,-22861.23762,130000,,1
9421,247833.7041,1,,2,30,-1,-1,-1,-1,-1,-1,1943,855,7288,1055,-6919.5271,755,855,7288,3018.87553,1705.326263,755,,0
9422,,1,1,,35,-2,,,,,-2,,,1610,1231,-1471.811084,14143,2652,1618,7620.846537,-4041.937796,,11493,0
9423,508974.453,1,1,1,43,-1,-1,-1,0,-1,,14872,53132,74478,,48766.75057,,53421,74559,-1266.951857,,,42767,0
9424,841199.115,-2,,-2,-25,-2,,-2,-2,,-2,9634,4476,,8153,190121.9198,,7,7002,950.4422693,-7894.50363,1,0,0
9425,,2,1,,31,0,0,0,0,0,0,32632,,35525,38820,26733.62596,39681,2000,2000,2941.588859,,,1500,1
9426,135847.7265,2,2,1,45,,,0,2,,2,55444,,60971,61374,,64554,3000,5000,,696.2254789,,0,0
9427,178036.4627,2,1,2,30,0,0,0,0,0,2,149525,152460,154206,,,123155,7320,6100,,2336.90111,,4300,0
9428,3611301,,,-2,-23,-9,-3,,-8,-3,-6,18436,,6140,6140,283896.9121,0,,1000,-7542.678005,-52824.30283,0,0,1
9429,49669.70581,2,2,1,29,0,0,2,2,0,0,,45598,44570,47133,36237.6623,47179,6138,0,,949.4566028,1850,1862,1
9430,381228.6545,,2,2,30,2,0,,0,0,,24054,25381,26085,,24124.29519,29764,,1328,,,1000,1171,0
9431,-26997.63821,1,3,2,24,1,-1,,0,-1,2,0,5536,18884,,26157.1856,16990,5536,14000,10963.93195,-1385.856948,,0,0
9432,457051.8555,2,,,43,-1,-1,-1,,-1,0,8894,11198,14861,13846,3394.071876,16162,,14861,4564.773939,-3393.136408,14082,14482,0
9433,,2,1,1,32,-2,-2,-2,-2,-2,-1,,532,2651,0,-14553.40648,,587,2651,,,636,572,0
9434,3611301,-2,-2,-2,-36,1,-10,-4,-1,-10,0,694,2695,660,2315,,5745,2721,660,-1258.38164,3471.206401,5745,0,1
9435,-695.2174398,2,2,2,22,-1,-1,0,0,-1,0,656,,,,18922.36076,9645,10128,,,,1600,300,0
9436,100408.953,,3,2,,2,2,0,0,2,-1,76292,77465,78834,12577,,23766,,5250,-71.27351969,15553.2152,23944,,0
9437,,2,1,2,,0,0,0,0,0,0,,,112527,91802,97482.02039,91201,5000,5000,,5825.400104,4000,4000,0
9438,,2,2,2,28,2,2,0,,2,0,,,,18859,25160.3659,36666,0,1200,-1445.496001,394.6762921,,,1
9439,335372.257,2,2,1,,2,-1,-1,-1,-1,-1,411,10983,8548,11190,-232.459434,,,8591,,11978.62025,,0,0
9440,210194.5378,,2,,44,,,-1,-1,,-1,5630,390,5090,19394,10103.54674,,390,5090,1972.773993,,3916,3916,1
9441,125510.1594,2,2,1,37,-1,,0,,,0,200,200,42200,,42775.36925,0,0,42000,5335.441819,994.7477095,0,0,0
9442,194089.4369,,,1,34,0,0,,0,0,0,8011,5832,7906,,-11094.80813,0,1126,2400,2902.425899,251.1110964,0,0,0
9443,112482.8865,2,1,2,25,,,0,,,0,,46723,41986,40060,27778.35414,37140,,2000,8070.149192,1368.360001,3000,2000,0
9444,9570675.386,,-1,-2,-31,8,3,12,0,3,10,3084,-1,,4102,-112777.2073,6121,0,601,-5602.653395,,,5515,1
9445,,,2,1,53,0,,0,0,,0,126750,119997,108738,,64452.95849,61906,5996,4148,363.8454894,,2640,30000,0
9446,25361.26663,1,1,2,35,,2,2,-1,2,0,17007,16200,,8303,10515.18084,9371,0,0,,727.6598626,,,0
9447,199850.6268,2,,1,29,,0,0,0,0,-2,204541,170572,80620,82300,,,7186,3900,3616.235735,,0,0,0
9448,210232.8616,1,1,,29,-1,-1,,-1,-1,-1,99,99,99,,3414.904304,348,99,99,29557.29027,-2916.572282,,0,0
9449,69961.90997,2,1,2,22,0,0,0,0,0,,,,76022,58897,,51937,3200,2229,2166.823116,7752.729899,5000,21000,0
9450,,1,2,2,30,-1,-1,-1,-1,-1,-2,2688,2208,0,1000,18157.35949,0,,0,3056.411819,-2006.846519,0,0,0
9451,496636.008,1,1,1,44,,-1,-1,-1,-1,-1,,62931,21296,,,4195,63256,21408,2679.741864,9857.888476,4212,16748,0
9452,32739.61062,1,,1,,2,2,,2,2,2,15641,,,,,,0,2000,,886.5787212,1400,0,1
9453,188995.8569,2,1,1,44,-1,,-1,,,-1,,4130,,827,,763,4150,6952,6209.724692,1261.316923,763,870,0
9454,97646.70657,1,2,1,45,0,,0,0,,,4089,5015,2521,531,17196.45554,10042,1042,1000,,4907.155287,438,200,0
9455,74126.3733,1,,2,26,0,0,0,0,0,0,,48197,47738,47676,,,1804,1746,,,1890,4005,0
9456,,1,2,,37,0,,,0,,0,117471,104341,96395,,100139.2841,84162,,3734,666.7013897,,3009,3116,0
9457,357098.6046,2,1,1,35,-1,-1,0,0,-1,0,2948,,152141,125325,120791.8275,103020,62635,100042,-2823.891065,9187.152484,,,0
9458,,1,2,1,37,2,-1,0,,-1,2,2461,8040,9640,,13266.4262,2350,,2000,-2307.886181,3706.025061,0,2792,1
9459,105344.3135,,2,,29,,,0,0,,,,72753,,53091,33580.85373,,3100,,2285.00694,5454.42535,3000,,0
9460,249769.3665,2,1,1,38,-1,-1,,0,-1,0,2130,62469,62583,59047,41615.85576,43723,62469,5000,1385.950962,4294.478233,5000,3000,0
9461,,,2,2,25,,0,,0,0,0,66174,67555,25059,26834,28475.05062,28191,3000,2000,,,14500,3000,0
9462,501864.6412,2,1,,30,0,0,-1,0,0,-1,8371,,5574,10403,986.3141504,2702,1015,5584,4107.561208,1509.728619,2702,4648,0
9463,58828.32234,,2,1,36,2,,2,2,,0,49732,,,50737,,50908,0,,2558.116349,1038.159147,3903,2,1
9464,,1,2,2,35,1,-2,,-2,-2,-2,0,0,0,,,0,0,0,,,0,0,0
9465,90143.56017,2,,1,,,,0,0,,0,51644,53177,52446,,51603.13505,42328,3000,,-2152.839489,4790.209761,,,0
9466,51020.28449,2,2,1,,0,0,2,0,0,0,11367,10982,10243,,9309.294504,10146,3000,1000,2035.076712,7.657956777,,2000,0
9467,316576.9753,,2,2,51,,,0,0,,0,39943,40859,45398,50634,,65074,1859,5398,3833.061666,10666.61865,5096,,0
9468,59125.63125,2,,2,29,,0,,0,0,2,60000,60594,,33159,,,3100,2000,,4880.709147,0,2000,0
9469,204725.9653,2,,1,47,-1,-1,-1,-1,-1,-1,935,1418,-2,,13278.89181,,,0,13892.78774,932.9596203,928,464,1
9470,37312.22254,2,2,2,23,0,0,0,0,0,0,,44291,39408,29689,,23355,3000,3000,,-5513.263645,,866,0
9471,,,2,,,-2,-2,-2,-2,-2,,,,,0,,0,5833,15114,2064.375132,-2228.071415,0,0,0
9472,369310.1056,1,2,2,31,-1,-1,,0,-1,-1,744,9613,18748,18694,17520.56814,7516,9667,18781,669.648126,,7553,8758,0
9473,,2,2,2,25,2,,0,0,,,225416,220405,226731,231456,225274.4091,,,10000,1224.393429,13846.62565,10000,10000,0
9474,154509.2483,2,2,,,0,0,0,0,0,0,,168529,169956,,107617.7672,118163,,7333,-596.2853115,6312.819865,4481,4144,0
9475,219937.634,2,2,1,,0,0,0,0,0,0,142272,143386,141711,,,142982,8007,,2901.549251,7060.610093,5339,,0
9476,,1,1,2,29,1,-2,-2,-2,-2,,0,0,0,0,10569.31732,0,0,0,2920.755129,1331.665703,0,0,0
9477,224120.7131,1,1,2,,1,-1,-1,-2,-1,-1,0,1422,,,-12291.46173,478,1422,,974.6071619,2414.25985,478,0,0
9478,3611301,-1,-1,-2,-24,5,-1,10,10,-1,0,,2296,,396,,,2296,396,1921.419804,,,,1
9479,,,,1,35,-2,-2,,-2,-2,-1,10043,17883,9322,15693,16248.11495,10161,18057,9368,869.3870144,10988.30855,10173,10077,0
9480,330648.0798,2,1,1,,1,-2,-2,,-2,-2,0,,0,0,2946.443063,0,0,0,-1200.450129,,,,0
9481,258162.2028,1,1,1,53,1,-1,-1,-1,-1,-1,,4190,21500,0,937.0953981,7680,,,1926.007498,11186.02167,,0,1
9482,7877.010331,,,1,30,0,0,0,0,0,,27836,,29480,29500,-14817.03099,0,2000,,95816.89446,-3209.766607,,0,0
9483,3611301,-2,-1,-1,-47,-6,12,11,12,12,8,257561,270827,,194345,,174622,20000,15000,1053.033936,,15000,20000,1
9484,70559.71622,2,3,1,59,,2,2,2,2,2,,70772,71622,,79996.94587,,,2604,4249.409977,5625.698613,,2603,1
9485,,1,1,2,26,0,0,0,-1,0,0,35666,18116,18397,17262,25960.55861,0,5000,17831,,13588.5722,0,11672,0
9486,45289.47764,1,2,2,47,,0,2,0,0,,14591,,16686,,12431.82424,19680,1900,1000,4671.661178,397.8627172,1864,1000,0
9487,341338.8302,1,1,,32,-1,-1,0,0,-1,-1,15179,4981,19194,4389,-2341.610644,4066,4983,15084,-4436.524233,3946.199992,4086,,0
9488,170066.8516,,1,2,37,0,0,0,0,0,,21111,,8603,28692,,43308,5000,,295.3562177,,15093,15051,0
9489,107746.9802,1,3,2,25,,0,,0,0,-2,6822,,7884,0,-2106.170622,0,,1061,,-366.8382722,0,193,0
9490,,,-1,-1,-52,-1,2,7,2,2,14,4740,,3609,3381,340621.4152,,2000,2000,-1977.230272,-42034.97635,0,975,1
9491,45833.32,2,2,1,22,0,0,,0,0,0,48255,,35553,23711,23432.76804,,,1842,2503.957308,,900,31150,0
9492,271557.4117,2,3,1,51,-2,-2,-2,-2,-2,-2,2158,,,0,9267.563104,0,0,0,14833.39526,6173.036115,,,0
9493,47347.97779,1,3,1,38,1,5,4,3,5,0,51106,50059,,47917,,48027,,0,3612.69268,,1943,,1
9494,102093.9378,2,2,2,29,-2,-2,-2,-2,-2,-2,,,0,,16278.87662,0,,,,1419.169235,,6330,1
9495,,1,,2,25,2,,2,,,0,,102893,99176,80358,83143.81058,,8513,128,32113.70341,,,3400,1
9496,,,2,2,,-1,-1,-1,-1,-1,-1,,3848,942,942,-105.369425,-174,4000,,-263.394018,-632.0358971,0,,0
9497,175089.4739,2,,,30,0,0,0,0,0,0,196845,189104,183255,147612,,,8990,7000,,,4220,3610,0
9498,324274.2959,,,2,34,0,,0,0,,0,,109978,77151,73814,87529.70265,79949,7331,10000,,11859.7539,5000,5000,0
9499,32087.43228,2,1,2,,0,,0,0,,0,19018,18581,,,1989.141144,20043,,,5790.702304,,1043,1000,0
9500,,2,1,2,32,,,,0,,2,125995,127467,,,152940.2778,140868,,,-3848.878018,8971.447763,0,,0
9501,109183.4281,2,1,1,,0,0,0,0,0,,9255,10264,7060,4480,,,1204,1000,,3110.087596,0,200,0
9502,355466.514,,1,,34,0,0,0,0,0,,173630,178833,,190202,188309.5158,,,12000,11672.19968,9830.72556,,,0
9503,2859186.157,-2,-2,,-52,0,0,,0,0,,,57072,55618,50345,3089250.404,53141,2087,2019,-5966.730889,58902.83669,,2002,0
9504,,,5,,35,,2,0,0,2,,,9949,8838,,-8679.278371,0,25,4000,5161.365008,4216.086441,0,0,0
9505,346491.8294,1,1,,,1,-2,-1,-1,-2,-1,-1808,-1808,6458,825,,825,0,9091,,887.4079235,825,825,0
9506,,1,1,1,,0,0,0,-1,0,0,,44785,47195,,11288.94516,14258,,3200,-3942.73613,,,1000,0
9507,3705.396645,2,,2,22,0,0,,0,0,,7130,,9084,8667,16631.03737,5328,,1076,,,500,500,0
9508,302019.4247,,1,2,,-1,2,,,2,-1,199,199,,1012,,982,0,,-2151.645617,2573.938766,982,,0
9509,65903.80275,2,,1,45,,,-2,-2,,-1,0,,0,0,11783.42255,,0,0,857.9244028,216.1519348,1505,,0
9510,62976.74026,1,2,2,31,0,0,0,,0,0,63441,29091,29802,30395,27140.4928,31668,1789,,404.4018492,535.4023972,1150,1200,0
9511,373729.8879,,,1,31,-2,-2,-1,,-2,-1,,,23907,28528,17327.50914,5727,4221,23916,3092.076309,2386.220637,,8095,0
9512,81183.89689,1,,1,36,0,,,0,,0,22430,23763,24564,26145,41721.38815,27476,2000,1500,,126.3753729,1300,1150,0
9513,3611301,-2,,,,7,,0,-2,,-4,37342,39348,43806,,,56883,2500,5000,-3364.467374,-36812.27155,5000,,1
9514,348181.3228,1,1,2,31,0,0,0,0,0,0,297967,,160042,131977,139621.7094,41470,100066,5715,679.4722209,7881.298631,2103,,0
9515,130974.0566,,1,,56,0,0,0,0,0,0,,142166,51334,51533,53790.5839,53826,6100,2411,8181.149319,4778.594684,,1874,0
9516,146692.0396,,,,23,0,0,0,0,0,,49235,45173,,,,21417,,,7081.407849,-386.4954435,1000,,0
9517,354910.1499,1,1,2,27,-1,,0,0,,0,,66541,58665,43837,,61925,,2555,17040.19826,35837.66525,2413,1522,0
9518,,-1,,-2,-24,,,2,,,2,33991,33168,34805,34933,2184473.164,37934,0,2500,1682.387046,,2000,1500,1
9519,272292.8361,2,3,1,48,,,0,0,,0,97908,84773,70259,58341,63642.63714,,,2338,228.3052273,6462.182959,5004,2007,0
9520,,2,3,1,,1,2,3,2,2,,19045,20438,19771,,13792.01643,,2000,0,-3858.383144,2758.997441,1000,,0
9521,3611301,-2,-3,-1,-39,6,6,-3,-3,6,5,157,-1049,-2681,1975,500836.6488,3294,0,0,-8451.557828,-50588.25415,2284,0,1
9522,243262.5427,1,2,,39,5,4,3,2,4,,187665,175338,,,128994.2488,108683,,,,,5007,,0
9523,,2,1,2,,0,,,,,0,111691,117858,,119772,122607.9841,,8000,6000,-2261.781405,,5000,5000,0
9524,30082.33441,2,2,1,43,0,0,0,,0,0,,8492,9547,20766,7977.957983,,1145,1200,-95.47190865,4377.026369,1000,2000,0
9525,,1,2,1,52,0,0,0,0,0,0,21641,22983,24290,25080,,27407,2000,,-2328.899976,2630.233259,2228,0,0
9526,148999.9677,2,1,,26,-1,-1,-1,,-1,,38052,,18600,18400,-8633.460492,1527,0,,488.9556798,3612.09962,0,0,0
9527,,,-1,-2,,-4,10,-3,1,10,,11684,1127,1943,13312,33175.32873,,,1952,-5010.932711,11117.85429,0,0,1
9528,55319.26382,2,2,1,33,,0,0,,0,0,76025,78548,77882,79471,67123.59736,,3750,1558,4257.79518,,9980,0,1
9529,83311.9981,,2,2,53,0,0,0,0,0,0,50302,49440,49891,20503,20113.93686,20268,,1793,3039.825977,884.5769848,735,616,0
9530,362683.9941,2,2,,39,,0,0,0,0,0,181221,,114073,57660,25150.44412,18436,10073,6367,4374.858489,533.1248964,,3000,0
9531,3611301,-2,,,-37,-4,-4,-1,1,-4,-10,58337,0,0,14515,244948.338,6882,0,0,-2237.627331,-90294.79314,6880,8267,1
9532,187830.7273,2,2,1,40,,-1,-1,,-1,,390,390,390,390,13536.57253,390,390,390,4288.241233,1590.541709,,390,0
9533,11441791.45,-1,-2,-1,,,-1,-1,-1,-1,0,,,-15,1067,453171.3667,,1525,,-4596.021752,41904.83292,2013,165,1
9534,24915.96792,,2,2,37,0,-1,2,0,-1,0,,2536,1100,710,4925.549974,-70,2600,0,,-1073.151511,0,1000,1
9535,201792.0598,,2,2,,0,,,0,,0,121198,123834,,139504,158695.5918,145250,4593,,4153.709318,,5349,5538,0
9536,203436.5999,1,,,26,-2,,-1,,,0,,,11533,,,3033,1516,,,4258.59775,2050,11300,0
9537,202402.835,2,2,,26,0,0,0,0,0,0,138859,136521,135459,,,103799,,4915,4405.174988,,,4000,1
9538,61130.95711,2,2,,24,,2,2,2,2,0,28953,35389,34205,39361,29645.85356,35890,6918,0,-2577.527795,4534.744997,2000,5000,1
9539,7678365.287,,-1,,-31,0,0,,-2,0,-2,97448,70631,0,0,,0,,,,,0,0,0
9540,3611301,-1,,-2,,1,3,-7,-6,3,1,,,,20067,-516815.6439,,2011,5009,-18086.20977,25216.28096,1500,3000,1
9541,,2,3,,48,0,0,0,0,0,0,38031,31677,27240,,25425.11081,,2000,2000,,,,0,0
9542,153978.2379,2,,2,25,,-1,-1,0,-1,-1,227,0,,355,-4137.277841,605,,354,8778.872415,1539.954629,,0,0
9543,132866.245,1,1,2,32,-1,-1,-2,,-1,-1,12319,0,0,61,2479.404424,528,0,0,-4584.347658,1235.681545,528,,0
9544,257247.9744,2,3,,28,0,0,0,0,0,0,230184,228640,227399,,,186551,,9000,,9149.230939,,,1
9545,16365478.66,-2,,,-29,-1,-1,-1,,-1,-1,495,,,,57656.85213,495,466,,2669.079061,-9796.555371,495,,0
9546,210299.1155,2,2,,32,0,0,0,,0,0,165074,,186093,,,,,20000,-2914.033016,3901.779293,5500,4600,0
9547,53333.38614,2,1,1,49,0,,0,,,0,44767,45719,45665,49287,,50000,5001,2007,-3306.327986,,,0,0
9548,20818149.27,,-1,-2,-30,,-10,,2,-10,0,,45913,,54064,2197254.548,33074,61137,,-362.902696,707275.794,33074,,1
9549,489322.5261,,,1,42,,-2,-1,-1,-2,-1,0,0,,,,,0,1680,,8118.865531,0,756,0
9550,18947.7384,1,,2,22,1,2,,0,2,,,18374,18458,18852,,,0,,-435.5656062,,,0,0
9551,,,2,,30,2,,2,2,,2,,74639,75408,76618,,75327,,2600,14227.04747,5319.959953,,5800,0
9552,,,1,1,44,,-2,-2,-2,-2,,616,,0,0,,0,0,0,-1363.46095,-6692.725109,0,0,0
9553,64474.45078,,2,1,35,0,0,0,0,0,0,14376,15689,16393,16724,24395.96948,,1435,1139,,241.9623629,,544,0
9554,1020.809633,2,2,1,52,,0,2,,0,,27101,,28002,23879,151.8337551,0,4110,,3203.508142,1653.312436,0,0,0
9555,209218.072,,,1,48,-2,-2,,-2,-2,,0,,,0,-5504.361377,,,0,,,0,,0
9556,3611301,-1,,-2,-29,3,14,2,5,14,4,219419,151914,159320,148705,-6052419.137,195628,7000,,-10159.44054,-95407.70035,67006,,1
9557,304677.368,1,2,2,29,0,,0,2,,0,255317,259137,276794,281455,288624.2996,234607,9439,22000,-539.3038269,,8475,9266,1
9558,160071.4784,2,,2,33,-1,,-2,-2,,,1547,,0,0,,0,0,,-4976.772124,823.7450682,0,0,0
9559,,2,3,2,44,0,0,0,0,0,0,89988,,94478,59387,42858.00386,59786,3852,4135,-566.8044554,4401.751903,,,0
9560,91571.58198,2,,2,,0,0,2,0,0,0,65508,50382,49271,,,53666,,,-5332.616126,1663.247163,3000,,0
9561,125993.4121,2,2,,27,0,0,0,0,0,0,91538,84348,78925,49341,46442.34611,44221,3354,2745,211359.2744,3037.347639,5000,,0
9562,7066543.201,-2,-3,,-27,1,3,1,5,3,-7,83587,85389,86981,81522,3814846.969,79766,3151,,,,3000,3000,1
9563,,1,1,2,,2,2,2,2,2,0,78246,79404,80388,,,73873,3000,3001,355.2119102,2445.326091,,8302,1
9564,309056.4863,2,2,,,,-1,-1,,-1,-1,,1496,,2490,12624.63064,1494,,1500,-3936.111099,959.8567847,1498,2003,0
9565,9483320.408,-2,-1,-1,-40,-2,-2,-2,,-2,,52097,30188,20242,5332,2125521.808,5220,2000,1000,-1065.458717,821095.9992,,20000,1
9566,8883392.832,,-2,-2,-26,0,,,0,,0,,42457,92213,70406,3375364.839,,,92457,-1734.318404,105317.1029,,3054,0
9567,-6538.914729,1,,1,52,1,2,0,0,2,0,6969,6712,7722,7875,201.473339,8357,0,,1998.633076,-2224.556199,450,1415,0
9568,11613704.13,-2,,-2,-35,,-2,,,-2,-2,0,0,,820,-52620.8023,0,,0,-57.83703934,,,0,1
9569,2562105.757,-1,-2,-2,-25,0,0,0,0,0,0,19770,19463,,19468,,0,1465,4000,-5648.081502,15097.86992,0,0,1
9570,37294.9315,,2,1,38,0,0,0,0,0,0,6715,7736,8745,9394,3698.082987,9282,1287,1296,,3048.701177,481,,0
9571,116321.7328,,,1,48,2,2,2,0,2,,63695,,22442,,-8075.112498,1350,,652,-3162.165855,1528.489656,27,5200,0
9572,248580.5732,1,2,,49,,-2,-2,-2,-2,-2,,-173,-173,-173,,-173,,,9146.537042,-206.2419731,0,0,0
9573,201658.5779,2,1,1,33,-2,-2,,0,-2,-1,,,5628,,11875.87828,4850,225,5628,44.75085017,14572.85647,4850,2255,0
9574,,,,1,34,-1,-1,-1,-1,-1,2,,1332,2003,,,,1332,,5069.240615,5343.040568,0,0,0
9575,3611301,-1,-2,-2,-34,6,-2,12,-2,-2,8,,8708,,9601,,9058,1000,0,851.9244938,,1000,1000,1
9576,22582393.86,-1,-1,-2,,,-1,0,0,-1,0,5275,24267,33473,51900,1648409.172,,24267,10000,108.9409879,70164.51531,20000,30000,0
9577,,,2,,40,,,,,,0,20138,19531,,,,,0,1146,-3760.110514,810.4627988,781,0,0
9578,43396.39748,2,1,,27,0,,0,0,,0,40856,39045,,38847,,32159,2023,1803,7559.086188,2971.632566,,,0
9579,,1,3,1,50,0,0,0,,0,0,109192,106322,67727,,,47255,4300,3000,2110.508631,588.1774466,1800,1664,0
9580,2286917.907,-1,-3,-1,-50,0,-2,-6,4,-2,4,63889,65512,,14353,-839372.7075,17832,2800,4000,-1495.680013,,2000,1000,1
9581,100957.7296,2,1,2,28,0,0,0,,0,0,46430,47679,48783,49981,45408.16677,48568,2000,,-2614.641048,2365.458097,5000,0,0
9582,37383.9212,1,2,,21,0,,0,,,0,,27270,11342,,,0,,1000,2482.408639,-166.8875287,0,0,0
9583,35915.17269,2,,1,23,2,2,0,0,2,2,15955,15410,17149,18362,23255.09814,19161,0,2000,,911.374563,700,0,1
9584,-10889.84556,1,,2,23,2,2,2,2,2,2,7040,7897,7622,,,9382,1128,,1821.915214,-1888.483227,1500,815,1
9585,111182.6497,,,1,44,2,,2,2,,,30094,31111,31407,30603,31645.10727,32089,1800,1100,41576.26718,,1200,,1
9586,3611301,-2,-2,,,5,-2,1,-1,-2,-2,,,0,492,-58115.05202,0,,0,-5314.036411,-16740.17391,0,0,1
9587,129118.6709,1,,2,29,0,0,,,0,0,118303,98232,,,83759.88681,61248,,,19.19580457,2350.658307,4000,,1
9588,,1,2,2,36,-1,-1,2,-1,-1,,,3462,,240,10921.4512,780,,0,1315.32431,-343.7143714,780,,0
9589,,1,5,1,25,-2,-2,-2,-1,-2,0,59366,49079,,16638,,,15027,0,-3837.502035,5223.54479,15081,0,0
9590,206761.5886,2,,2,30,1,-2,-1,-1,-2,,,,550,0,3402.963292,0,0,550,-2067.450557,427.81784,0,,1
9591,48440.91289,1,,1,40,,0,0,0,0,,30832,17896,17258,18981,5304.859265,,3500,1500,3355.693338,8864.869514,800,700,0
9592,27601.37061,,3,1,36,0,0,,0,0,0,,47579,47897,28263,12726.38325,8906,2014,1332,1599.036029,,,330,0
9593,293288.1534,2,1,,31,,0,0,0,0,0,149893,152529,152882,113347,133538.3545,116357,7000,6000,-292.5446728,,4300,6609,0
9594,,,1,2,,2,2,2,2,2,2,,300,300,300,,,0,0,30125.98513,-1175.667976,,0,1
9595,118472.78,1,2,,29,0,0,0,,0,,29252,,30680,,21511.04798,31996,2000,1793,,360.0476373,1851,1000,0
9596,481484.2552,2,2,1,,,-1,-1,-1,-1,2,2503,,2339,4333,,,1043,4401,,2408.721761,1000,498,0
9597,,,2,,,,0,,0,0,,9736,10453,11771,13032,1815.126669,12187,,1500,,-790.8210228,0,,0
9598,187848.2691,2,2,1,41,0,0,0,0,0,,,141752,122164,111328,119001.4647,116823,6411,,,1781.248515,,4200,0
9599,347267.7324,1,1,2,,,-1,-1,-1,-1,-1,8427,10289,9452,22630,8075.88067,9327,10300,9461,3732.398264,7360.306807,,32776,0
9600,,2,1,2,29,1,-2,-2,,-2,-2,0,,,0,,0,0,,-2615.820469,933.9485683,0,,0
9601,76897.66936,,2,2,30,1,,-2,,,,0,,,,2419.239665,0,,0,1293.43906,86.54939242,,,0
9602,169159.1527,,,2,,0,,0,0,,,20923,19713,19385,,,,1633,,8934.39439,1660.927524,20000,,0
9603,137862.8002,,3,2,30,0,0,0,0,0,0,105873,,62144,56728,70064.34439,20856,5000,,,3859.363791,,500,0
9604,,2,2,2,,0,0,2,0,0,,16570,,18387,22047,35915.85279,25547,3000,0,,4275.224651,,1500,0
9605,,1,1,3,55,0,0,2,0,0,0,,10320,,10838,,13301,2482,0,7917.69595,651.0100537,,2000,1
9606,118331.59,,3,2,,,,0,0,,0,9242,9484,13922,18766,34991.30185,30667,5000,5000,4880.135176,8106.539783,,5000,0
9607,4954852.536,-1,-1,-2,-25,10,0,-2,-7,0,,24200,34708,,27914,2203312.105,31982,11000,2000,5346.045458,55742.81187,2000,2000,1
9608,62254.40007,2,1,1,35,-1,2,-1,-1,2,-1,3614,82,3723,303,-2439.398641,3295,0,3723,410.7057451,-681.7365599,3295,1088,0
9609,90998.64682,,1,2,25,0,0,0,0,0,0,,65743,66533,67677,,,2621,2123,2931.895092,3825.645382,,800,0
9610,-11892.74101,1,,1,42,1,2,0,0,2,0,,17042,,18562,31838.47768,,0,1300,77.20592467,,1000,900,1
9611,170195.2531,1,3,2,31,,-1,-1,-1,-1,-1,4213,5897,2365,5004,4904.880836,3567,5914,2378,9848.827716,9578.853148,3576,5138,0
9612,,2,3,,44,-1,-1,-1,-1,-1,-1,24469,11511,4670,17480,5818.666121,,11511,4670,2317.717556,99.27591738,7740,6788,0
9613,405220.3807,,,1,44,0,0,0,0,0,,,24198,22584,22655,,16845,6838,,1154.074486,3751.304668,1008,1000,0
9614,116299.7315,,1,,34,2,2,,,2,2,97463,,100493,101937,96628.19583,102324,,4000,1801.547743,7551.809399,0,,1
9615,331393.3007,1,1,2,,0,0,0,0,0,0,365672,346014,334826,,275086.4364,264079,12350,12780,-12.37802074,27359.8529,,10200,0
9616,,,,2,29,,-1,-1,-1,-1,-1,,,390,1438,21205.81132,1588,,390,-533.6777188,,1588,0,0
9617,106337.2492,1,3,1,55,2,,-1,-1,,-1,435,435,285,-150,1683.370924,1020,,,1365.950531,-5832.459273,,,0
9618,151517.8216,1,1,2,37,,,-1,-1,,-1,291,291,,,-1802.83813,441,,,7585.256723,-1163.627021,441,,0
9619,79456.09334,1,5,,33,0,0,0,0,0,-2,45226,46080,32218,,-8532.665564,0,1618,1647,5552.27756,1385.849258,0,0,0
9620,,1,1,2,37,-2,-2,-2,-2,-2,-2,0,,,0,-18902.92019,0,0,0,21119.89572,3364.676885,0,0,0
9621,8300313.06,-2,-3,-1,-49,-8,-4,0,0,-4,,741,6339,3334,3086,-611987.0638,5404,6339,3338,,-44891.39337,5410,1816,1
9622,,-2,-1,-2,-25,,-2,-2,-2,-2,-2,86107,83894,,44819,957927.1729,25447,0,4000,,38459.40288,1500,,1
9623,,1,2,1,45,,-2,-2,-2,-2,-2,,0,390,390,,0,0,,-271.5003685,368.4421437,0,0,0
9624,,2,3,2,23,-1,-1,-1,-1,-1,-1,528,,10773,916,,,913,10773,5211.96306,7381.371609,700,0,0
9625,51397.53205,1,2,1,47,1,-1,,-1,-1,-2,,835,,-1300,5918.326281,-1300,835,226,1039.967213,-319.8731044,0,0,0
